x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009,x0010,y0010,x0011,y0011,x0012,y0012,x0013,y0013,x0014,y0014,x0015,y0015,x0016,y0016,x0017,y0017,x0018,y0018,x0019,y0019,x0020,y0020,x0021,y0021
0.9843137255,10.00837287,0.9843137255,11.9616369798,0.9843137255,14.0092258325,0.9843137255,15.9751648246,0.9843137255,17.9983200734,0.9843137255,19.9443646395,0.9843137255,22.0522929693,0.9843137255,24.0331054662,0.9843137255,25.9703619858,0.9843137255,27.9667325759,0.9843137255,30.0778846910,0.9843137255,31.8993387920,0.9843137255,33.5674381929,0.9843137255,36.5212135861,0.9843137255,38.0434591453,0.9843137255,39.8751040610,0.9843137255,42.0612016173,0.9843137255,43.6874134,0.9843137255,45.9529792405,0.9843137255,47.6962831628,0.9843137255,50.3320466263,0.9843137255,8.00498725
0.9852941176,10.0072920715,0.9852941176,11.9590725664,0.9852941176,14.0102814165,0.9852941176,15.9721709672,0.9852941176,17.9939306383,0.9852941176,19.9450176656,0.9852941176,22.048788142,0.9852941176,24.040103809,0.9852941176,25.9758246463,0.9852941176,27.9705105758,0.9852941176,30.0852678342,0.9852941176,31.89282248,0.9852941176,33.5762384824,0.9852941176,36.4953390902,0.9852941176,38.0929960811,0.9852941176,39.8290397776,0.9852941176,42.1094868546,0.9852941176,43.6472174594,0.9852941176,45.9109340456,0.9852941176,47.6541118951,0.9852941176,50.3906534494,0.9852941176,8.0051164093
0.9862745098,10.0061845068,0.9862745098,11.9573785851,0.9862745098,14.0109175571,0.9862745098,15.9697123533,0.9862745098,17.989630922,0.9862745098,19.9464746348,0.9862745098,22.04430264,0.9862745098,24.0464437857,0.9862745098,25.9822625882,0.9862745098,27.9751796799,0.9862745098,30.0909369186,0.9862745098,31.8883982912,0.9862745098,33.5887492445,0.9862745098,36.4642994166,0.9862745098,38.1421103068,0.9862745098,39.7838536002,0.9862745098,42.1564641229,0.9862745098,43.6099140819,0.9862745098,45.8725840167,0.9862745098,47.6177070358,0.9862745098,50.4381239772,0.9862745098,8.0052441812
0.987254902,10.0050174410,0.987254902,11.956507764,0.987254902,14.0110905205,0.987254902,15.967912438,0.987254902,17.9854749967,0.987254902,19.9485795637,0.987254902,22.0388323099,0.987254902,24.0523029616,0.987254902,25.9896802706,0.987254902,27.9805962622,0.987254902,30.0946544727,0.987254902,31.8861661443,0.987254902,33.6044526415,0.987254902,36.4279935264,0.987254902,38.1905430796,0.987254902,39.7402930739,0.987254902,42.2014465577,0.987254902,43.5757553924,0.987254902,45.8386589099,0.987254902,47.5880813229,0.987254902,50.4737189966,0.987254902,8.0053525611
0.9882352941,10.0037537359,0.9882352941,11.9563378019,0.9882352941,14.0107940364,0.9882352941,15.9668748764,0.9882352941,17.9815087272,0.9882352941,19.9511923235,0.9882352941,22.0324469584,0.9882352941,24.0577983603,0.9882352941,25.9980544161,0.9882352941,27.9865339479,0.9882352941,30.0962597873,0.9882352941,31.8862390478,0.9882352941,33.6227766069,0.9882352941,36.3864456506,0.9882352941,38.2380562631,0.9882352941,39.6992386242,0.9882352941,42.2436208313,0.9882352941,43.5449807211,0.9882352941,45.8097822292,0.9882352941,47.5659834486,0.9882352941,50.4969222023,0.9882352941,8.0054258066
0.9892156863,10.0023625653,0.9892156863,11.9566952536,0.9892156863,14.0100583914,0.9892156863,15.9666651187,0.9892156863,17.977771392,0.9892156863,19.9542089382,0.9892156863,22.0252704324,0.9892156863,24.0629477372,0.9892156863,26.0073322899,0.9892156863,27.9926986615,0.9892156863,30.0956787233,0.9892156863,31.8887338224,0.9892156863,33.6431568908,0.9892156863,36.3398080251,0.9892156863,38.2843637850,0.9892156863,39.6616846274,0.9892156863,42.2820445513,0.9892156863,43.5178690717,0.9892156863,45.7864831175,0.9892156863,47.5519060189,0.9892156863,50.5075245588,0.9892156863,8.0054531833
0.9901960784,10.0008277131,0.9901960784,11.9573887663,0.9901960784,14.0089443700,0.9901960784,15.9672948416,0.9901960784,17.9742999057,0.9901960784,19.9575732730,0.9901960784,22.0174517239,0.9901960784,24.067659471,0.9901960784,26.0174304107,0.9901960784,27.9987577653,0.9901960784,30.0929258732,0.9901960784,31.8937464551,0.9901960784,33.6650894276,0.9901960784,36.2883590997,0.9901960784,38.3290640822,0.9901960784,39.6286840482,0.9901960784,42.3156687163,0.9901960784,43.4947811704,0.9901960784,45.7691986793,0.9901960784,47.5461076696,0.9901960784,50.5056993922,0.9901960784,8.0054308533
0.9911764706,9.999151918,0.9911764706,11.9582447349,0.9911764706,14.0075333434,0.9911764706,15.9687132574,0.9911764706,17.9711340587,0.9911764706,19.9612774835,0.9911764706,22.0091347656,0.9911764706,24.0717526070,0.9911764706,26.028233381,0.9911764706,28.0043782431,0.9911764706,30.0881009581,0.9911764706,31.9013167322,0.9911764706,33.6881636923,0.9911764706,36.2325000277,0.9911764706,38.3715871714,0.9911764706,39.6012650826,0.9911764706,42.3433866935,0.9911764706,43.4761801001,0.9911764706,45.7582639725,0.9911764706,47.5486565522,0.9911764706,50.4920546046,0.9911764706,8.0053626427
0.9921568627,9.9973567542,0.9921568627,11.9591382617,0.9921568627,14.0059152421,0.9921568627,15.9708080388,0.9921568627,17.9683208399,0.9921568627,19.9653515574,0.9921568627,22.0004348621,0.9921568627,24.0750008004,0.9921568627,26.0395927013,0.9921568627,28.0092668747,0.9921568627,30.0813809343,0.9921568627,31.9113894585,0.9921568627,33.7120716624,0.9921568627,36.1727529962,0.9921568627,38.4111706536,0.9921568627,39.5803310717,0.9921568627,42.3641066689,0.9921568627,43.4626245808,0.9921568627,45.7538912832,0.9921568627,47.5594745246,0.9921568627,50.4676340458,0.9921568627,8.0052594176
0.9931372549,9.9954785207,0.9931372549,11.9600130003,0.9931372549,14.0041766592,0.9931372549,15.9734165364,0.9931372549,17.9659162626,0.9931372549,19.9698441318,0.9931372549,21.9914274741,0.9931372549,24.0771894436,0.9931372549,26.0513257412,0.9931372549,28.013204881,0.9931372549,30.0730107341,0.9931372549,31.9237811808,0.9931372549,33.7365960211,0.9931372549,36.1097603543,0.9931372549,38.4468746518,0.9931372549,39.5665640137,0.9931372549,42.3768387218,0.9931372549,43.4547363214,0.9931372549,45.7561450620,0.9931372549,47.5783724705,0.9931372549,50.4338610071,0.9931372549,8.0051373228
0.9941176471,9.9935614791,0.9941176471,11.960886023,0.9941176471,14.0023910728,0.9941176471,15.9763459377,0.9941176471,17.9639837754,0.9941176471,19.9747988573,0.9941176471,21.9821514512,0.9941176471,24.0781710406,0.9941176471,26.063215129,0.9941176471,28.0160706781,0.9941176471,30.0632940234,0.9941176471,31.9381608770,0.9941176471,33.7615841174,0.9941176471,36.0442854390,0.9941176471,38.4776441552,0.9941176471,39.5603446330,0.9941176471,42.3807866365,0.9941176471,43.4531449383,0.9941176471,45.7649211173,0.9941176471,47.6050747164,0.9941176471,50.3924275519,0.9941176471,8.0050150809
0.9950980392,9.9916502015,0.9950980392,11.9618368221,0.9950980392,14.0006126832,0.9950980392,15.9793987827,0.9950980392,17.9625893575,0.9950980392,19.9802313927,0.9950980392,21.9726250044,0.9950980392,24.0779058231,0.9950980392,26.0750094997,0.9950980392,28.0178469833,0.9950980392,30.0525850552,0.9950980392,31.9540507426,0.9950980392,33.7869185029,0.9950980392,35.9772112853,0.9950980392,38.502413777,0.9950980392,39.5617067631,0.9950980392,42.375432294,0.9950980392,43.4584256791,0.9950980392,45.7799368254,0.9950980392,47.6392281926,0.9950980392,50.3451483155,0.9950980392,8.0049109548
0.9960784314,9.9897828320,0.9960784314,11.9629834282,0.9960784314,13.998874531,0.9960784314,15.9823989967,0.9960784314,17.9617946107,0.9960784314,19.9861119388,0.9960784314,21.9628692569,0.9960784314,24.0764770714,0.9960784314,26.086426089,0.9960784314,28.0186116261,0.9960784314,30.0412805716,0.9960784314,31.970849799,0.9960784314,33.8124939694,0.9960784314,35.9095350080,0.9960784314,38.520244202,0.9960784314,39.5703334266,0.9960784314,42.3606009401,0.9960784314,43.4710360951,0.9960784314,45.8007392437,0.9960784314,47.6803971068,0.9960784314,50.2938075778,0.9960784314,8.0048397998
0.9970588235,9.9879866756,0.9970588235,11.9644508507,0.9970588235,13.9971907075,0.9970588235,15.9852136395,0.9970588235,17.9616493165,0.9970588235,19.9923568202,0.9970588235,21.9529324498,0.9970588235,24.0740774600,0.9970588235,26.0971564777,0.9970588235,28.0185145931,0.9970588235,30.0298107636,0.9970588235,31.9878786522,0.9970588235,33.8382071556,0.9970588235,35.8423542616,0.9970588235,38.5304698337,0.9970588235,39.5855948018,0.9970588235,42.3364987406,0.9970588235,43.4912652015,0.9970588235,45.826730916,0.9970588235,47.7280459268,0.9970588235,50.2400227753,0.9970588235,8.0048107914
0.9980392157,9.9862768484,0.9980392157,11.9663390257,0.9980392157,13.99556162,0.9980392157,15.9877659923,0.9980392157,17.9621855217,0.9980392157,19.9988304486,0.9980392157,21.9429078519,0.9980392157,24.0709690393,0.9980392157,26.1068760473,0.9980392157,28.017746247,0.9980392157,30.0186266892,0.9980392157,32.0044395035,0.9980392157,33.8639617151,0.9980392157,35.7768433722,0.9980392157,38.5328290594,0.9980392157,39.6066258867,0.9980392157,42.3037152479,0.9980392157,43.5191996080,0.9980392157,45.8572102752,0.9980392157,47.7815210365,0.9980392157,50.1851561676,0.9980392157,8.0048261359
0.9990196078,9.9846579583,0.9990196078,11.9686971643,0.9990196078,13.9939807983,0.9990196078,15.9900378405,0.9990196078,17.9634144925,0.9990196078,20.0053568780,0.9990196078,21.9329403086,0.9990196078,24.0674263196,0.9990196078,26.1152577322,0.9990196078,28.0165026584,0.9990196078,30.0081834229,0.9990196078,32.0198825125,0.9990196078,33.889684808,0.9990196078,35.7142181395,0.9990196078,38.5275508496,0.9990196078,39.6324299990,0.9990196078,42.2631917293,0.9990196078,43.5547088572,0.9990196078,45.891417941,0.9990196078,47.8400293147,0.9990196078,50.1302869935,0.9990196078,8.0048810193
1.,9.9831280971,1.,11.9715099133,1.,13.9924415571,1.,15.9920608526,1.,17.965327071,1.,20.0117379109,1.,21.9232195417,1.,24.0636751389,1.,26.1219899201,1.,28.0149541589,1.,29.9989182693,1.,32.0336677439,1.,33.9153482032,1.,35.6556901334,1.,38.5153708410,1.,39.6619927530,1.,42.2161572624,1.,43.5974476985,1.,45.9285789929,1.,47.9026176974,1.,50.0762355203,1.,8.0049647007
1.0009803922,9.9816839961,1.0009803922,11.9746979131,1.0009803922,13.9909420221,1.0009803922,15.9938993277,1.0009803922,17.9678971011,1.0009803922,20.0177736473,1.0009803922,21.9139617598,1.0009803922,24.0598421363,1.0009803922,26.1267974325,1.0009803922,28.0132217807,1.0009803922,29.9912255451,1.0009803922,32.0454124602,1.0009803922,33.9409842085,1.0009803922,35.6024136987,1.0009803922,38.4974686465,1.0009803922,39.6943885988,1.0009803922,42.1640407629,1.0009803922,43.6468701387,1.0009803922,45.9679315144,1.0009803922,47.9681650349,1.0009803922,50.0236347729,1.0009803922,8.005062639
1.0019607843,9.9803259904,1.0019607843,11.9781320484,1.0019607843,13.9894876174,1.0019607843,15.9956282661,1.0019607843,17.9710865483,1.0019607843,20.0232811579,1.0019607843,21.9053841676,1.0019607843,24.0559263502,1.0019607843,26.1294638464,1.0019607843,28.0113645970,1.0019607843,29.9854306693,1.0019607843,32.0549155657,1.0019607843,33.9666883971,1.0019607843,35.5554303047,1.0019607843,38.4753241433,1.0019607843,39.7288632593,1.0019607843,42.1083713738,1.0019607843,43.7022499401,1.0019607843,46.0087353141,1.0019607843,48.0353819313,1.0019607843,49.9730227362,1.0019607843,8.0051591492
1.0029411765,9.9790617774,1.0029411765,11.9816576019,1.0029411765,13.9880907376,1.0029411765,15.9973115805,1.0029411765,17.9748506771,1.0029411765,20.0281078945,1.0029411765,21.8976787886,1.0029411765,24.0518003874,1.0029411765,26.1298523311,1.0029411765,28.0093788771,1.0029411765,29.9817671327,1.0029411765,32.0621550497,1.0029411765,33.9926039196,1.0029411765,35.5156166213,1.0029411765,38.4505147458,1.0029411765,39.7648798541,1.0029411765,42.0506794064,1.0029411765,43.7627023411,1.0029411765,46.0502604304,1.0029411765,48.1028234991,1.0029411765,49.92493677,1.0029411765,8.0052402771
1.0039215686,9.9779081724,1.0039215686,11.9851227784,1.0039215686,13.9867680603,1.0039215686,15.9989849302,1.0039215686,17.9791414714,1.0039215686,20.0321381361,1.0039215686,21.8909915573,1.0039215686,24.0472414418,1.0039215686,26.1279222960,1.0039215686,28.0072081564,1.0039215686,29.9803602338,1.0039215686,32.0672588665,1.0039215686,34.0188876338,1.0039215686,35.4836426657,1.0039215686,38.4244834951,1.0039215686,39.8021224593,1.0039215686,41.99241129,1.0039215686,43.8272051314,1.0039215686,46.0917604505,1.0039215686,48.1689257879,1.0039215686,49.8799776937,1.0039215686,8.0052962663
1.0049019608,9.9768908672,1.0049019608,11.9884048593,1.0049019608,13.9855365073,1.0049019608,16.0006464751,1.0049019608,17.9839082216,1.0049019608,20.0352929165,1.0049019608,21.8854117454,1.0049019608,24.0419862578,1.0049019608,26.1237383777,1.0049019608,28.0047620440,1.0049019608,29.9812203463,1.0049019608,32.0704543767,1.0049019608,34.0456632034,1.0049019608,35.4599465794,1.0049019608,38.398320379,1.0049019608,39.8404582478,1.0049019608,41.9348687861,1.0049019608,43.8946197786,1.0049019608,46.1324411276,1.0049019608,48.2320549158,1.0049019608,49.8388279786,1.0049019608,8.0053232695
1.0058823529,9.9760424519,1.0058823529,11.9914286359,1.0058823529,13.9844091451,1.0058823529,16.0022569527,1.0058823529,17.9890950947,1.0058823529,20.0375254020,1.0058823529,21.8809731087,1.0058823529,24.0357985517,1.0058823529,26.1174695328,1.0058823529,28.0019406674,1.0058823529,29.9842473009,1.0058823529,32.0720057309,1.0058823529,34.0729706027,1.0058823529,35.4447266637,1.0058823529,38.3725978234,1.0058823529,39.879867357,1.0058823529,41.8791783910,1.0058823529,43.9637144972,1.0058823529,46.1714366358,1.0058823529,48.2905859008,1.0058823529,49.8022330159,1.0058823529,8.0053239965
1.0068627451,9.975399472,1.0068627451,11.9941734335,1.0068627451,13.9833922729,1.0068627451,16.0037483843,1.0068627451,17.9946364839,1.0068627451,20.0388149803,1.0068627451,21.8776656984,1.0068627451,24.0285348508,1.0068627451,26.1093772195,1.0068627451,27.9986613248,1.0068627451,29.9892452252,1.0068627451,32.0721503534,1.0068627451,34.1007229999,1.0068627451,35.4379556617,1.0068627451,38.3472928492,1.0068627451,39.9203553189,1.0068627451,41.826291095,1.0068627451,44.0331935246,1.0068627451,46.2078051709,1.0068627451,48.3429804528,1.0068627451,49.7709419861,1.0068627451,8.0053070920
1.0078431373,9.9749992451,1.0078431373,11.9966680427,1.0078431373,13.9824846559,1.0078431373,16.0050389495,1.0078431373,18.0004517242,1.0078431373,20.0391630832,1.0078431373,21.8754545975,1.0078431373,24.0201949797,1.0078431373,26.0997931810,1.0078431373,27.9948837962,1.0078431373,29.995945627,1.0078431373,32.0710463144,1.0078431373,34.1286812894,1.0078431373,35.4394095646,1.0078431373,38.3218132505,1.0078431373,39.9618655649,1.0078431373,41.7770065967,1.0078431373,44.1017344061,1.0078431373,46.2405504538,1.0078431373,48.3878788997,1.0078431373,49.7456295529,1.0078431373,8.0052854256
1.0088235294,9.9748771145,1.0088235294,11.9989755309,1.0088235294,13.9816792941,1.0088235294,16.0060503797,1.0088235294,18.006441235,1.0088235294,20.0385928535,1.0088235294,21.8742998731,1.0088235294,24.0109463627,1.0088235294,26.0890897189,1.0088235294,27.9906309043,1.0088235294,30.0040348609,1.0088235294,32.0687401741,1.0088235294,34.1564525120,1.0088235294,35.4487095377,1.0088235294,38.2951258932,1.0088235294,40.0042084596,1.0088235294,41.7320120039,1.0088235294,44.1680341755,1.0088235294,46.2686705202,1.0088235294,48.4241922063,1.0088235294,49.7268212256,1.0088235294,8.0052734401
1.0098039216,9.9750644462,1.0098039216,12.0011721143,1.0098039216,13.9809674660,1.0098039216,16.0067239942,1.0098039216,18.0124858649,1.0098039216,20.0371530714,1.0098039216,21.8741725583,1.0098039216,24.0011172417,1.0098039216,26.0776463715,1.0098039216,27.9860012994,1.0098039216,30.013181562,1.0098039216,32.0651608306,1.0098039216,34.1835131325,1.0098039216,35.4653669443,1.0098039216,38.2659649331,1.0098039216,40.0470205505,1.0098039216,41.6919216500,1.0098039216,44.230861773,1.0098039216,46.2912259528,1.0098039216,48.4511688407,1.0098039216,49.7148378144,1.0098039216,8.0052840854
1.0107843137,9.9755872467,1.0107843137,12.0033252687,1.0107843137,13.9803442547,1.0107843137,16.0070319997,1.0107843137,18.0184506067,1.0107843137,20.0349246941,1.0107843137,21.8750625117,1.0107843137,23.9911595055,1.0107843137,26.0658189003,1.0107843137,27.9811720518,1.0107843137,30.0230597701,1.0107843137,32.0601404985,1.0107843137,34.2092526172,1.0107843137,35.4888251755,1.0107843137,38.2330814522,1.0107843137,40.0897594164,1.0107843137,41.6573053360,1.0107843137,44.2891110258,1.0107843137,46.3074160897,1.0107843137,48.4684386954,1.0107843137,49.7097769562,1.0107843137,8.0053258308
1.0117647059,9.9764651338,1.0117647059,12.0054760280,1.0117647059,13.9798142302,1.0117647059,16.0069820273,1.0117647059,18.0241927701,1.0117647059,20.0320273288,1.0117647059,21.8769769203,1.0117647059,23.9815883277,1.0117647059,26.0539153513,1.0117647059,27.9763897773,1.0117647059,30.0333643049,1.0117647059,32.0534583370,1.0117647059,34.2330280212,1.0117647059,35.5184913608,1.0117647059,38.1954895286,1.0117647059,40.1317333438,1.0117647059,41.628696216,1.0117647059,44.3418476739,1.0117647059,46.3166469103,1.0117647059,48.4760164869,1.0117647059,49.7115225176,1.0117647059,8.0054003551
1.0127450980,9.9777101167,1.0127450980,12.0076290747,1.0127450980,13.9793959545,1.0127450980,16.0066143320,1.0127450980,18.0295735523,1.0127450980,20.0286218436,1.0127450980,21.8799301026,1.0127450980,23.9729099583,1.0127450980,26.0421837195,1.0127450980,27.9719502201,1.0127450980,30.0438166368,1.0127450980,32.0448983233,1.0127450980,34.2542181887,1.0127450980,35.5537546683,1.0127450980,38.1526648997,1.0127450980,40.1721575050,1.0127450980,41.6065733822,1.0127450980,44.3883414749,1.0127450980,46.3185776793,1.0127450980,48.4742617932,1.0127450980,49.719781234,1.0127450980,8.0055014236
1.0137254902,9.9793249453,1.0137254902,12.0097520724,1.0137254902,13.9791239905,1.0137254902,16.0059928208,1.0137254902,18.0344711526,1.0137254902,20.0249062311,1.0137254902,21.883928311,1.0137254902,23.9655509341,1.0137254902,26.0308129638,1.0137254902,27.9681682974,1.0137254902,30.0541612019,1.0137254902,32.0343106414,1.0137254902,34.2722673446,1.0137254902,35.593988798,1.0137254902,38.1046613277,1.0137254902,40.210223787,1.0137254902,41.5913232930,1.0137254902,44.4280780318,1.0137254902,46.3131355592,1.0137254902,48.4638028183,1.0137254902,49.7341324015,1.0137254902,8.0056152213
1.0147058824,9.9813010102,1.0147058824,12.0117835434,1.0147058824,13.9790476505,1.0147058824,16.0051921073,1.0147058824,18.0387927904,1.0147058824,20.0211033753,1.0147058824,21.8889538464,1.0147058824,23.9598015067,1.0147058824,26.0199465867,1.0147058824,27.9653421801,1.0147058824,30.0641541345,1.0147058824,32.0216654018,1.0147058824,34.2867106778,1.0147058824,35.6385446955,1.0147058824,38.0521290339,1.0147058824,40.2451705539,1.0147058824,41.5831869873,1.0147058824,44.4607483058,1.0147058824,46.3004981274,1.0147058824,48.4454287767,1.0147058824,49.7540713524,1.0147058824,8.0057223141
